Date,Close,High,Low,Open,Volume,Return_1D,Return_5D
2010-02-05,27.67940330505371,28.354599914910807,27.635605815538725,28.172113538582757,3257299,-0.018887457872337476,-0.014937177038825689
2010-02-08,28.540735244750977,28.66847544643848,27.7451002251598,27.7451002251598,2719584,0.031118154181452473,-0.003821789961395261
2010-02-09,28.361906051635746,28.562637590349237,28.00423234029671,28.4312505121744,2096770,-0.006265752846998596,-0.0247236101671946
2010-02-10,28.507888793945312,28.810813539876307,28.28160762576293,28.50788879394531,1509217,0.005147141452474635,-0.010639648514425004
2010-02-11,28.540735244750977,28.902058459152336,28.332701899223853,28.52613698431021,1784434,0.0011521881203857554,0.01164295348294786
2010-02-12,28.781612396240234,29.27067301609848,28.500585085830977,28.88745518891082,2187627,0.008439766860370401,0.039820551008239446
2010-02-15,29.153888702392575,29.679447807735684,29.088193814224688,29.234181852060978,2043590,0.012934518783283,0.021483449966635426
2010-02-16,30.05171585083008,30.05536270431712,29.270676424761348,29.4093653138781,2260300,0.030796136927140783,0.05958026220515178
2010-02-17,30.672163009643555,30.818153737286583,30.132008434166583,30.20135287744557,2904994,0.020645981144412184,0.07591843195901293
2010-02-18,30.79624938964844,30.82909818004777,30.314487917971796,30.70500756994329,1743384,0.004045569918426528,0.07902789208320349
2010-02-19,31.186777114868164,31.20137808738915,30.56632661514601,30.61377367515431,1703003,0.012681015804183904,0.08356601727226787
2010-02-22,30.759763717651367,31.205026978937,30.68676969594199,31.0225432803714,1417951,-0.013692129701123212,0.05508270377416258
2010-02-23,30.6867618560791,31.02983448388958,30.46777984689656,30.770704552886823,1974999,-0.002373290713230447,0.021131771922816123
2010-02-24,30.82180595397949,30.996990503959434,30.50428022894466,30.65756738803096,1442671,0.004400728188061809,0.004878786810336377
2010-02-25,30.31084632873535,30.92399770050613,30.194054816565057,30.70866521404032,1690948,-0.016577861336453115,-0.015761758997712483
2010-02-26,32.01160430908203,32.01160430908203,30.949540377828097,31.02253437859217,4353699,0.05611054082426992,0.02644797797399323
2010-03-01,32.47146987915039,32.497016831576964,31.96050913929858,32.080950194996795,2248219,0.014365589603951623,0.05564757184778912
2010-03-02,32.48607635498047,32.48607635498047,32.04446265426825,32.39118493912123,1586642,0.00044982490427569743,0.05863487673740719
2010-03-03,32.46052169799805,32.737899460099605,32.1356968835112,32.35467889915741,2120043,-0.0007866341476016059,0.05316741486418253
2010-03-04,32.27803421020508,32.61380770712105,32.12474707570855,32.26708551651461,1765679,-0.005621828555029795,0.06490046038750119
2010-03-05,32.84739303588867,32.84739303588867,32.11745024538043,32.303586185685994,1815646,0.01763920386154072,0.026108929709890205
2010-03-08,32.394832611083984,32.847397693424455,32.37293521903084,32.847397693424455,1546679,-0.013777666444037884,-0.0023601416366930694
2010-03-09,32.47146987915039,32.57366311168676,32.12474768200025,32.39117674582326,1362492,0.002365725082962289,-0.0004496226528089009
2010-03-10,32.59921646118164,32.68680874096208,32.336436910424766,32.336436910424766,1363896,0.003934117627156564,0.004272721322040374
2010-03-11,32.44227600097656,32.82549387562169,32.310886240693875,32.621110105339206,1424987,-0.004814240256110436,0.005088345520110948
2010-03-12,32.31088638305664,32.59921285939698,32.19409488197628,32.57001633983452,1343360,-0.004049950685209858,-0.016333309990410827
2010-03-15,32.11745071411133,32.48242075898433,32.07365322416048,32.22694308328084,1508925,-0.005986702644182107,-0.008562535275386751
2010-03-16,32.37294006347656,32.4276835518015,32.1576048304013,32.216000596030526,1448868,0.007954845222288398,-0.003034350340176406
2010-03-17,32.482425689697266,32.54447101345621,32.26344362953279,32.39118384248264,1537604,0.0033820105929835975,-0.0035826251107429208
2010-03-18,32.070011138916016,32.46053094043028,31.95687188989648,32.321842019890845,1961921,-0.012696544116533093,-0.011474683898544669
2010-03-19,31.85102081298828,32.28168572600106,31.58459173808957,32.226942254239795,4510675,-0.006828507947164275,-0.014232527223688507
2010-03-22,32.1904411315918,32.1904411315918,31.62108738282978,31.818171998497,1564088,0.01065649734105567,0.0022726093091940403
2010-03-23,32.14665222167969,32.270742869617564,31.938618857107,32.11745569812519,1394790,-0.0013603078545305625,-0.006990030604361874
2010-03-24,31.821823120117188,32.11745143898091,31.50794968786705,32.06270525316057,1487422,-0.010104601229469101,-0.02033723022691647
2010-03-25,32.21599197387695,32.296287824762075,31.71598260108456,31.861970620378024,1298186,0.01238674642467541,0.00455194213461918
2010-03-26,32.08460235595703,32.32913405177366,31.956864872072423,32.08095279102933,1269057,-0.0040783974004731105,0.007333565361694827
2010-03-29,32.044456481933594,32.46417270846785,31.82912402138764,32.31818469153552,1070537,-0.0012512504776605038,-0.004535031037985138
2010-03-30,32.15030288696289,32.39118506019043,32.12840549354792,32.12840549354792,1246322,0.003303111260101188,0.00011356284499020042
2010-03-31,32.43861770629883,32.56635787795267,32.15759041322628,32.19773833141439,1857426,0.008967717049186863,0.019382754528344925
2010-04-01,32.781700134277344,32.883890666946115,32.66490863001417,32.73790264232482,1550632,0.010576357817857929,0.01755985539290883
2010-04-06,32.9495849609375,33.27076023621981,32.80724650390205,32.847394430093075,1696418,0.005121297125300961,0.02695943042659743
2010-04-07,32.59921646118164,32.96783611846163,32.54811983488657,32.84739775054437,1244968,-0.010633472323588578,0.017312198119534772
2010-04-08,32.153953552246094,32.66126487503611,32.153953552246094,32.57367258696473,1480279,-0.013658699725674572,0.00011354994993473255
2010-04-09,32.49337387084961,32.60651582027789,32.190449099136934,32.29993877177554,1492938,0.010556099051769907,0.0016879931520679126
2010-04-12,32.38022994995117,32.75614868619541,32.34008202522675,32.72330260257876,1225649,-0.0034820613380484033,-0.012246777399637865
2010-04-13,32.1904411315918,32.51161636209558,32.08459833910916,32.37292748937587,1119964,-0.005861256039649043,-0.023039556651341275
2010-04-14,32.19774627685547,32.48242320442989,32.08460433429008,32.35833256640632,1239217,0.0002269352331585317,-0.012315332327212047
2010-04-15,32.31088638305664,32.58826416456105,32.205043576812194,32.35833072734564,1156550,0.0035139138382023205,0.004880669823558392
2010-04-16,31.555395126342773,32.544465139711704,31.540794155834547,32.29993345424186,2570762,-0.02338194154617923,-0.028866769829288597
2010-04-19,31.602840423583984,31.78897636689224,31.431305451225267,31.51889771984641,1499990,0.0015035557961244894,-0.024008153356809614
2010-04-20,32.015262603759766,32.06635923165258,31.467806093036405,31.61744369983653,1469120,0.013050161778116909,-0.005441942442351633
2010-04-21,32.132049560546875,32.29628811730112,31.87291960381693,32.208693135799415,1728102,0.003647852533103846,-0.002040413504215244
2010-04-22,32.153953552246094,32.628416072374456,31.94227060774769,32.201400617683674,2451704,0.0006816867270773574,-0.004856964583083712
2010-04-23,32.25249099731445,32.65030984934415,32.13934905989968,32.197744811100364,1913010,0.0030645514526930207,0.02209117864569965
2010-04-26,32.796295166015625,32.949582305636994,32.540814792369964,32.75614724305999,2171811,0.01686084243063446,0.03776416063984578
2010-04-27,31.85102081298828,32.9641814547762,31.85102081298828,32.84739267027037,2422984,-0.028822595608508306,-0.005130109123396509
2010-04-28,31.17582321166992,31.9495607465914,31.022536072835347,31.46779923067198,3223448,-0.021198617315368096,-0.029759270322147535
2010-04-29,32.14299392700195,32.194090540761394,31.190419644912996,31.51159487386746,2418618,0.031023101098738515,-0.0003408484504504594
2010-04-30,32.05541229248047,32.25614653817728,31.767085759462667,32.14300457980146,2087934,-0.0027247503676971485,-0.006110495615684219
2010-05-03,32.157596588134766,32.190445384126264,31.518898318637344,31.934964991761188,1548950,0.003187739241097498,-0.019474717331569025
2010-05-04,31.00429344177246,32.26344508968103,30.87655593445721,32.22694943370974,2729277,-0.03586409647255295,-0.02658399478582929
2010-05-05,30.70501136779785,31.511597721827545,30.555373788863644,30.916694259458588,2774634,-0.009652923539014813,-0.015101825561283921
2010-05-06,30.6867618560791,31.252466057654416,30.32908825852445,30.36558661576237,2882793,-0.0005943496160984996,-0.045304804967141954
2010-05-07,30.49697494506836,30.500624509480904,29.044391369164103,29.94586902745545,6444070,-0.006184650954729087,-0.04861698028378458
2010-05-10,31.836423873901367,31.83642387390137,30.2852964138022,30.657565594290062,6316119,0.043920714472358124,-0.009987460143458082
2010-05-11,31.59554100036621,31.7342298874846,31.08093337665438,31.318163226129435,2937687,-0.0075662666915496946,0.01906986075022621
2010-05-12,32.198829650878906,32.554803874817786,31.393201870966035,31.69297183620441,2877248,0.019094107314247433,0.048650634425353445
2010-05-13,32.38243865966797,32.74215986598874,32.20632639930257,32.59977016382495,1521796,0.005702350389125144,0.055257599727908335
2010-05-14,31.14213752746582,32.240035440684586,31.010988733020778,32.15385282209009,2832131,-0.03830165928012497,0.021154969748951702
2010-05-17,31.235820770263672,31.74167852649428,30.726216063885936,30.76743251550439,2003839,0.003008247032344036,-0.018865281666577305
2010-05-18,31.719200134277344,31.872830673868783,31.277043268192923,31.53559120661494,1495230,0.01547516127617965,0.003913816000482351
2010-05-19,31.02597999572754,31.58055083017155,30.83862415648478,31.15712880482081,2863429,-0.021854906038462074,-0.03642522625412736
2010-05-20,30.445188522338867,31.288285845079287,29.744480895427483,31.27329804210092,3531310,-0.01871952065554905,-0.05982409656323784
2010-05-21,30.557594299316406,30.647523884681917,29.662037044427628,30.44892996361782,3465095,0.0036920703215570505,-0.018770170404452058
2010-05-24,30.69248580932617,30.95103646310444,30.381477861896048,30.93230171537163,1750395,0.004414336701000776,-0.017394611300073692
2010-05-25,29.84939193725586,29.988034652786794,29.28358022529447,29.755715404842167,2875316,-0.027469064490505568,-0.05894878146693483
2010-05-26,30.9510440826416,31.145893858330115,30.152910227542613,30.42644874684692,4188668,0.03690702134574275,-0.002415263372704368
2010-05-27,32.24753952026367,32.303746561880466,31.10467507037965,31.15713516147313,3765330,0.041888584894271386,0.059199863275681386
2010-05-28,31.831470489501957,32.784172975840626,31.691366282056958,32.483952060258744,3173961,-0.012902349666096713,0.041687711987656195
2010-05-31,31.94756126403809,32.199748319431855,31.70738338116472,31.8234692650946,1103843,0.0036470440338098875,0.040891945426282605
2010-06-01,32.44392395019531,32.676095699979854,31.327101614186446,31.77142982777977,3354897,0.015536794250268882,0.08692076603748644
2010-06-02,32.18373489379883,32.25979019983528,31.591296323637756,31.92354173305747,2836999,-0.008019654367206086,0.0398271156173553
2010-06-03,33.0123405456543,33.220493929522,32.6720890725487,32.680095186064136,2597860,0.025746099841728487,0.023716569907916263
2010-06-04,32.17572784423828,33.48469137332834,31.97157749244165,32.94429256452338,3064664,-0.025342423093540623,0.010815000043741696
2010-06-07,32.203739166259766,32.50796307012212,31.547254686667472,31.663340526581127,2197032,0.0008705730654201549,0.008018699771930482
2010-06-08,32.13569259643555,32.48395017450164,31.627318319527653,32.42390710837767,1739956,-0.002113002141549858,-0.009500433863454116
2010-06-09,32.91226577758789,32.91226577758789,32.107673667116394,32.29180870409957,1779474,0.024165440929021065,0.02263661710466791
2010-06-10,33.616790771484375,33.92902089705077,32.75615570153711,32.840219906847814,2623654,0.021406152911424225,0.018309826441847088
2010-06-11,33.68083953857422,33.840956266150506,33.15645294092256,33.62479673528541,2082384,0.0019052611989414103,0.04677786005718776
2010-06-14,34.22523880004883,34.401370541730515,33.89699922859948,33.94903619098756,2587697,0.016163470653726364,0.06277220242508386
2010-06-15,34.089134216308594,34.26926619885893,33.76489497745791,33.76489497745791,2215058,-0.003976731456437399,0.06078728858919069
2010-06-16,34.27327346801758,34.27327346801758,33.88498805851345,34.165193708450055,2276228,0.00540169927873646,0.04135259783167178
2010-06-17,34.23724365234375,34.49743678275611,33.904998281651686,34.225234481669304,2477825,-0.0010512510778245554,0.018456636300502538
2010-06-18,34.049102783203125,34.39335729663651,33.96103832250313,34.22523170460312,3151753,-0.005495210743337586,0.010933909298998845
2010-06-21,34.609519958496094,34.65355080100175,34.157185660035935,34.22523484414486,1914908,0.01645908789025219,0.011228005177474909
2010-06-22,34.66956329345703,34.76963693380109,34.26526567511638,34.26526567511638,1472888,0.0017348791613678305,0.017026806062758748
2010-06-23,34.22124099731445,34.68958482769245,34.04110618522982,34.44140081872008,1529603,-0.01293129343302657,-0.0015181646057730314
2010-06-24,33.804927825927734,34.46941862987489,33.688844732679264,34.39336332554296,1478361,-0.012165344074441586,-0.01262706282099968
2010-06-25,33.904998779296875,34.0170815901365,33.564750073594766,33.71285761321952,1532293,0.002960247508423608,-0.004232240855912894
2010-06-28,34.5374641418457,34.5374641418457,33.86096429265933,34.025084042423266,1112478,0.018654044693109606,-0.0020819652146808476
2010-06-29,33.14044189453125,34.29729489656699,33.03636518276091,34.12916926446574,2337866,-0.040449473695488125,-0.04410558581262436
2010-06-30,33.408634185791016,33.46867725726512,32.892253749552324,33.16845633236049,1988813,0.008092598526998618,-0.02374568507282382
2010-07-01,32.2998161315918,33.12042050193271,32.09566580320227,32.83621182165388,2424737,-0.03318956554862118,-0.044523440549444016
2010-07-02,32.552005767822266,33.20448742926281,32.22776646582606,32.427913770697685,1999761,0.007807773121773609,-0.03990541395626823
2010-07-05,31.96356201171875,32.68008956166475,31.96356201171875,32.64406205704577,1661137,-0.01807703526168558,-0.07452493094327695
2010-07-06,32.76015090942383,33.248512659621696,32.05563246294983,32.05563246294983,1917345,0.024921781164847223,-0.01147513320183513
2010-07-07,33.02035140991211,33.06838531414867,32.135698009313046,32.54800177961018,1796103,0.007942591632367435,-0.011622228365266274
2010-07-08,33.38460922241211,33.50469812530973,33.01233612881933,33.12041586305054,1367764,0.011031312416337702,0.0335851165963541
2010-07-09,33.760894775390625,33.97705428623479,33.460673851166405,33.56875360658849,1430995,0.011271228321759308,0.037137158803386194
2010-07-12,33.977054595947266,34.229241622153246,33.79691981275711,33.82894426910506,1190578,0.006402668590235638,0.0629933730004908
2010-07-13,34.48542785644531,34.59751066643404,33.925013806501646,33.925013806501646,1308373,0.014962252218256866,0.052663888874980413
2010-07-14,34.66556167602539,34.71359836159349,34.34532545687279,34.52145718685536,1446019,0.005223476429810692,0.0498241295402877
2010-07-15,34.50944519042969,34.99780420155802,34.365337929289524,34.545469917889555,1568041,-0.004503503709379464,0.03369324950080421
2010-07-16,33.9210090637207,35.06585266446184,33.78491070274391,34.66956118416045,2297459,-0.01705145137691677,0.004742596112908393
2010-07-19,33.684837341308594,34.31730360573166,33.5967700927356,33.68884039806191,1295955,-0.006962402620996899,-0.008600429263622145
2010-07-20,33.53272247314453,34.0851303616349,33.04036043327634,33.82493725180559,1414475,-0.004515826115553789,-0.027626317622233665
2010-07-21,33.94102096557617,34.50543798815209,33.7568859422951,33.7568859422951,1729391,0.012176121183081312,-0.02090087901129578
2010-07-22,34.73761367797852,34.817672029850065,33.48869058345467,33.71285619570852,1517339,0.023469910148262052,0.006611769221143815
2010-07-23,35.13791275024414,35.233983341626505,34.549477246289015,34.71359981173568,1620734,0.011523505211855856,0.03587463109477307
2010-07-26,35.14992141723633,35.27801646516191,34.717602370342,35.26600729344071,1032119,0.0003417581197135977,0.043493874145298816
2010-07-27,35.04985046386719,35.42212368076783,34.82968786625829,35.04584740631912,1340351,-0.0028469751662110188,0.045243209582451316
2010-07-28,34.84969711303711,35.225973322260856,34.557479530216945,35.065853831861205,976406,-0.005710533659378014,0.02677221019316245
2010-07-29,34.46541976928711,35.39410411472665,34.389364455694306,34.865714409797725,1528064,-0.0110267054116302,-0.007835711203846074
2010-07-30,34.5734977722168,34.80967260016484,34.00908057642532,34.353335174470985,1447853,0.0031358388684417093,-0.0160628487536848
2010-08-02,35.75836944580078,35.77838473201992,33.70485675506109,34.753629915271986,2351674,0.034271096357978204,0.017310082186018594
2010-08-03,35.093875885009766,35.59424686605408,34.913743890743326,35.39809986030506,1544181,-0.018582882024254288,0.0012560801418528555
2010-08-04,35.33404922485352,35.60224843733553,34.765629132311005,34.98579166777536,1407697,0.0068437393644043,0.013898316253521115
2010-08-05,35.31003189086914,35.61425583600255,35.27000410931565,35.290016608209044,1030048,-0.0006797220955782057,0.024506073833886255
2010-08-06,34.985801696777344,35.702329514657,34.83369107681743,35.27801933153506,1282043,-0.009182381797158357,0.011925432806277225
2010-08-09,35.24598693847656,35.46614948750232,35.065852172331155,35.22597165515298,1125354,0.007436880936851242,-0.014329023254285755
2010-08-10,34.69758605957031,35.16192955067645,34.329313155629734,35.06585617974376,1402713,-0.015559243095207065,-0.011292278651065968
2010-08-11,33.9970703125,34.505444644638345,33.90900305642579,34.42938934361408,1717764,-0.0201891781712894,-0.0378382591773011
2010-08-12,34.14517593383789,34.373344607823576,33.74087832516046,33.74087832516046,1304692,0.004356423067532145,-0.032989377087831895
2010-08-13,33.684837341308594,34.52545698937047,33.5167117414361,34.46140808131738,1694393,-0.013481804674876474,-0.037185495040080396
2010-08-16,33.74888610839844,33.961042565404085,33.452668236757304,33.72887082306449,899451,0.0019014123904139701,-0.04247578121989837
2010-08-17,34.401363372802734,34.421378655614575,33.8129279769683,33.8129279769683,1174448,0.01933329776599435,-0.008537270755925475
2010-08-18,34.19721221923828,34.38935336199897,33.92100689072396,34.23323694365175,800539,-0.005934391359787017,0.005887033938471342
2010-08-19,33.444664001464844,34.47342188775193,33.38461814208978,34.31730822091124,1373462,-0.02200612766177701,-0.020515692574857636
2010-08-20,32.96831130981445,33.644811289318554,32.96831130981445,33.30856282821179,1787006,-0.014243010234144537,-0.021271470728328135
2010-08-23,32.81219482421875,33.13243102865266,32.74414563989208,33.04436655959256,1689943,-0.004735349776596731,-0.02775473185014521
2010-08-24,32.5119743347168,32.68810327516754,32.135695328050346,32.63206326093941,1738140,-0.00914966192021871,-0.05492192322760281
2010-08-25,32.187740325927734,32.53599799047383,32.023617745904524,32.295820098802906,1478897,-0.009972756666544291,-0.05876127797867925
2010-08-26,32.628055572509766,32.84421505227403,32.287804127137626,32.42390526203981,1638424,0.013679594843361897,-0.02441670303278609
2010-08-27,32.996334075927734,33.06838632637173,32.29982156492282,32.467944410547936,1394907,0.011287172862616268,0.0008499909458492549
2010-08-30,32.692108154296875,33.100408855950604,32.6080467363859,33.08039356983676,573335,-0.009219991558177543,-0.0036598182646787603
2010-08-31,32.84821319580078,32.84821319580078,32.20374063847915,32.32382675610527,1851598,0.0047750068844485405,0.010342000692493913
2010-09-01,34.09714126586914,34.09714126586914,32.680095355268634,32.98031626235145,2231870,0.0380211874120453,0.05932075133597858
2010-09-02,34.069122314453125,34.27327265727733,33.62479411521205,33.792919728210684,1307719,-0.0008217390190439211,0.04416649158699815
2010-09-03,34.35732650756836,34.693574875768,34.04909953266031,34.19320677153629,1239740,0.008459395885081822,0.04124677694524648
2010-09-06,34.77764129638672,34.77764129638672,34.51344790133888,34.533460401386286,1002056,0.012233629084200448,0.06379316782652134
2010-09-07,34.64554214477539,34.66555742797602,34.36133347462688,34.52945906974534,1142006,-0.0037983930677050193,0.05471618618221741
2010-09-08,34.897727966308594,35.02181993419238,34.38535065252075,34.54546734518152,1100324,0.007279026562187374,0.02347958423250085
2010-09-09,35.26199722290039,35.286015561565755,34.6615526750996,34.74561686042837,1346733,0.010438194055024885,0.03501337361841017
2010-09-10,35.66630172729492,35.73835397354155,35.08587234879737,35.08587234879737,1607654,0.01146572900674947,0.03809886719323807
2010-09-13,35.8664436340332,36.006547832028026,35.606250521152354,35.73834860590366,1372318,0.005611512745800518,0.03130753832231892
2010-09-14,36.11063003540039,36.1946914535288,35.6703048748255,35.6703048748255,1408663,0.0068082133779074905,0.04228791930871645
2010-09-15,35.77838134765625,36.08660837497345,35.594246299392346,35.94650416845947,1314741,-0.00920085546606153,0.025235264089337406
2010-09-16,35.70632553100586,35.934491398163395,35.430120202511645,35.55020911267,1182493,-0.0020139484777197403,0.012600769754950392
2010-09-17,35.942501068115234,36.40284147198506,35.67830766663448,36.018556364694504,3168476,0.006614389288090994,0.0077439859880101825
2010-09-20,36.37082290649414,36.37082290649414,35.930497715625734,35.930497715625734,1443171,0.011916862367679526,0.014062706567939065
2010-09-21,36.446876525878906,36.787125237274,36.20269561536288,36.26674174387128,1701432,0.0020910612767901515,0.009311565324362503
2010-09-22,35.982540130615234,36.42686841193014,35.79039892349733,36.33880114021414,1543609,-0.01274008747866151,0.005706205123568564
2010-09-23,35.71833038330078,36.37481491264239,35.20195004042392,36.24671989505462,1636368,-0.007342720840590511,0.000336210800646386
2010-09-24,36.61900329589844,36.65903386703893,35.534202655662305,35.53820571277636,1425605,0.02521598582387119,0.018821790573259056
2010-09-27,36.398834228515625,36.70706122000757,36.346794495317006,36.66703065600864,835707,-0.006012426542681859,0.0007701591490931747
2010-09-28,36.494911193847656,36.58697872341284,35.89847238834111,36.21870860515211,1546874,0.002639561605980223,0.0013179364748758804
2010-09-29,36.1546630859375,36.75510778868576,36.04658331781955,36.55095464111419,1542387,-0.009323165799825728,0.00478351318993786
2010-09-30,35.82241439819336,36.48290211906989,35.67830990969576,35.83042051241735,1625796,-0.009189649671313638,0.002914022401820926
2010-10-01,35.514183044433594,36.290756543601965,35.40610329928559,35.79439144075317,1749538,-0.008604427114642266,-0.03017068057634953
2010-10-04,35.306034088134766,35.56222417677361,35.09788068502838,35.52219360549656,1327932,-0.0058610092772908295,-0.030022943414070524
2010-10-05,36.08260726928711,36.2026961979691,35.30203062473777,35.31804285306431,1261053,0.021995480410339496,-0.011297573033416608
2010-10-06,36.66703414916992,36.66703414916992,36.08260456170827,36.19068431103522,1549056,0.016196913807286606,0.0141716453563554
2010-10-07,36.446876525878906,36.66303325350738,36.162665045190735,36.61099629605063,1192945,-0.006004238641046489,0.017432161906904886
2010-10-08,36.87519454956055,36.95525291060565,36.34680212886815,36.43086633092107,1612104,0.011751844451677984,0.03832304134447129
2010-10-11,36.602989196777344,36.93523456896204,36.5509494569543,36.80313647471666,1188976,-0.007381801129682342,0.03673465859702563
2010-10-12,36.40684127807617,36.43486267359643,35.77037199671622,36.346795430532765,1490949,-0.0053587950876548,0.008985880825331805
2010-10-13,37.34754180908203,37.58771967871101,36.5549559528133,36.627010983962336,1820253,0.025838564895558136,0.01855911381170472
2010-10-14,37.62774658203125,37.96799809203476,37.2874978557949,37.40358094682345,1556798,0.00750262960763548,0.03239976010876733
2010-10-15,37.69179534912109,37.85991818298329,37.24746713764178,37.815884554046114,1455642,0.001702168556658279,0.022144989593560593
2010-10-18,37.76384353637695,37.87592634149626,37.27548453220725,37.38756733732655,1047183,0.0019115085017447075,0.03171474147531694
2010-10-19,37.50365829467773,37.87593148756161,37.31151432853383,37.77185478179365,969096,-0.006889797683029664,0.03012667339701469
2010-10-20,37.89194107055664,37.963993312974345,37.251468651516674,37.35954840702676,1040925,0.010353197355523536,0.014576575461312524
2010-10-21,38.56042098999024,38.66449486721073,37.60771603507576,37.69978631312611,1551814,0.01764174387870132,0.024786879169755638
2010-10-22,38.42032623291016,38.62847960583222,38.20016369034643,38.34827121506017,911129,-0.003633123121670412,0.019328633116068028
2010-10-25,38.52040100097656,38.80060661626105,38.348272348126926,38.628480747178216,923088,0.0026047349900084615,0.020033910580919523
2010-10-26,38.11210632324219,38.528413146566535,37.4996552601324,38.52441008927429,2114972,-0.010599439962320822,0.01622369806656465
2010-10-27,37.40758514404297,37.996017822781525,37.39957903001112,37.90795335219824,2371867,-0.018485495743109204,-0.01278255779010573
2010-10-28,37.295501708984375,37.711805712858045,37.00328411923248,37.62374124374437,1504645,-0.002996275611670818,-0.03280356512015836
2010-10-29,37.20343399047852,37.34754126691738,36.82715774612036,37.291498465726136,1692984,-0.002468601152606942,-0.03167313663748317
2010-11-01,37.5236701965332,37.623743843408974,37.16740923851302,37.30751067387878,1075947,0.008607705571927582,-0.02587540052914017
2010-11-02,37.787864685058594,38.01203031195608,37.28349341642279,37.431600959495256,1528820,0.0070407422072962245,-0.008507575924394883
2010-11-03,37.35554122924805,37.980001351361445,37.24345842909179,37.78786020359836,1245561,-0.011440801416373492,-0.001391266359336507
2010-11-04,38.14812469482422,38.36828724165632,37.347535639992415,37.35554175324207,2035488,0.02121729305733111,0.022861282105623104
2010-11-05,38.46036148071289,38.760585212501816,38.01203297922618,38.14813136071829,1733502,0.008184852817444854,0.03378525462343207
2010-11-08,38.18815231323242,38.42833012464874,38.06806340752426,38.36428122359556,852845,-0.007077654941360256,0.017708345511484813
2010-11-09,38.12411880493164,38.3202630617457,38.0280482053445,38.0280482053445,1035186,-0.0016767899052971824,0.008898468401841164
2010-11-10,37.58771896362305,38.120111653704,37.37956555624255,37.95198603465533,1654516,-0.014069829234694464,0.006215349228917422
2010-11-11,37.58371353149414,37.93997446559446,37.511658506269086,37.59572270236499,939911,-0.00010656225595340185,-0.01479525318335384
2010-11-12,36.99528121948242,37.35154496760544,36.87919534163935,37.09135181084096,2252920,-0.015656577190506393,-0.03809325250271445
2010-11-15,37.43560409545898,37.691794179243935,36.7390916548047,36.82715612617857,1313904,0.011902136203918667,-0.019706327019982095
2010-11-16,36.38682556152344,37.24746042924601,36.37081333570286,37.2274451469703,1978232,-0.02801553652670341,-0.045569400627916146
2010-11-17,36.58697509765625,36.70706401503049,36.186680562253336,36.23071418600506,1635075,0.005500604491985639,-0.026624224442438393
2010-11-18,37.26347732543945,37.41158486530932,36.62700797190048,36.80313691046838,1931432,0.018490247580662755,-0.008520611082945218
2010-11-19,37.17140197753906,37.37154921573287,36.92321806597087,37.2754786527505,1669782,-0.002470927420333169,0.004760627632799164
2010-11-22,36.99127197265625,37.67177489666253,36.923222793762335,37.29549870878228,1744023,-0.004845929808933724,-0.011869238751155198
